program_id,age,average_rating,backdrop_path,bookmark_cnt,broadcasting_day,broadcasting_episode,broadcasting_station,end_flag,first_air_date,poster_img,program_num,rating_cnt,summary,title
314,,8.0,https://image.tmdb.org/t/p/original/eVE0YzJpolG1ssjaiE1bHxScNMa.jpg,,,,Channel A,b'\x00',2020-01-02 15:00:00,https://image.tmdb.org/t/p/original/z7A2lqtxbIPUAUsT4J0LyTy8bRa.jpg,95554,,"메이크업은 우리 삶과 닮았다. 단점은 가리고 약점은 숨기고 메이크업을 하듯  우리는 남들에게 보다 나은 모습을 보여주려 애쓴다.

하지만 이 드라마는 메이크업을 통해 우리 진짜 모습을 보여주는 걸 너무 걱정하지 말자고

스스로에게 당당하고 나를 아끼는 사람이 되자고 이야기하고자 한다.",터치
315,,8.375,https://image.tmdb.org/t/p/original/ix62uSYRdCJWicyn2HU4NQqGfti.jpg,,,,KBS2,b'\x00',2021-11-23 15:00:00,https://image.tmdb.org/t/p/original/rFiUxmLxzg98VxJFve9GfFtHLZ.jpg,97765,,"열여덟살 전문계 학교 고등학생들의 적나라한 학교 생활과 청춘 고민, 또 어른들이 몰랐던 이들의 막막한 생존에 대한 이야기",학교 2021
316,,8.0,https://image.tmdb.org/t/p/original/dRUNsDh813tnBGOAOcVqWeQ1o3m.jpg,,,,JTBC,b'\x00',2014-01-12 15:00:00,https://image.tmdb.org/t/p/original/oCeRqkf0OmXf7WP4i2cH21tZxn0.jpg,77706,,"아주 진부한 질문 세 가지. 하나, 돈으로 행복을 살 수 있을까? 둘, 여자들에게도 우정이 존재할까? 셋, 영원한 사랑이 가능할까? 입주 가정부의 딸에서 결혼 후 엄청난 유산을 받게 된 신애와 재벌가의 딸로 부족함 없이 자라왔지만 위로를 가장한 시기와 질투, 동정을 가장한 저열한 호기심으로 똘똘 뭉쳐 어떻게든 신애를 깎아 내리려는 미나. 늘 남편과 자식과 가족들의 관점으로만 살아왔던 여자 신애는 겉으로만 평온했던 삶이 롤러코스터를 탄 듯 한바탕 요동치고 나서야 비로소 깨닫는다. 중요한 건 ‘나’라는 걸. 그리고 비로소 자기 삶의 진정한 주체로서 멈추었던 성장을 시작하려 한다. 그리고, 신애의 유산 상속에 대처하는 등장인물들의 애증의 관계와 변화를 통해 돈의 진정한 가치와 여자들의 우정을 생각해본다.",귀부인
317,,8.431,https://image.tmdb.org/t/p/original/poeG6PNjabZWM2gYwojE03jIDhh.jpg,,,,JTBC,b'\x00',2021-02-18 15:00:00,https://image.tmdb.org/t/p/original/khgMdk2ctVdk5KWaSJjVHRa2Use.jpg,116612,,연쇄살인마를 잡기 위해 법과 원칙을 부숴버린 두 남자의 이야기. 또라이 경사 앞에  엘리트 경위가 나타난다. 달라도 너무 다른 두 사람은 서로 원치 않는 파트너가 되어 사사건건 완벽한 불협화음을 보여주는데…,괴물
318,,6.5,https://image.tmdb.org/t/p/original/ayy7YZVdHuzXpjYPH8EL3ozHhM2.jpg,,,,SBS,b'\x00',2018-05-22 15:00:00,https://image.tmdb.org/t/p/original/5dT7P6Ru3UBCanmyhP6FeMLTQqK.jpg,79076,,사랑을 거부하는 비연애주의자 '훈남'과 사랑을 꿈꾸지만 팍팍한 현실에 연애포기자가 된 '정음'이 연애불능 회원들의 솔로 탈출을 도와주다가 사랑에 빠져버린 코믹 로맨스,훈남정음
319,,8.717,https://image.tmdb.org/t/p/original/nEZjqGJeNmXR2kKqcWl5PLfEZQb.jpg,,,,SBS,b'\x00',2016-02-23 15:00:00,https://image.tmdb.org/t/p/original/f7eTE3GvL4Lrt27MdUt9SmPHjAJ.jpg,65412,,"일본 작가 아사다 지로의 츠바키야마 과장의 7일간이라는 작품을 원작으로, 쌈박하게 귀환한 저승동창생들의 이야기를 담은 휴먼 판타지 코믹드라마",돌아와요 아저씨
320,,6.9,https://image.tmdb.org/t/p/original/kY3NxbHa2R6kna8eoRNDGuDk49O.jpg,,,,OCN,b'\x00',2017-01-13 15:00:00,https://image.tmdb.org/t/p/original/ts0BrIC5PAbo4cf0Q8GCZIsjExX.jpg,69087,,"우리가 목숨걸고 지킨 '3분'은 누군가의 인생이다. 상담원이라는 별명으로 불리며 가장 변방으로 취급 받지만, 사실 삶과 죽음을 가르는 가장 긴박한 순간들이 모인 '112 신고센터'. '3분 도착, 5분 현장 확인, 10분 검거'의 긴박한 타임 리밋 속에서 범죄현장의 골든타임을 사수하는 112 신고센터 대원들의 치열한 기록을 생생하게 담아내고, 우리 인생의 골든타임, 결코 포기해서는 안되는 그 순간의 용기에 대해 이야기한다. 범죄 현장의 골든타임을 사수하는 112 신고센터 대원들의 치열한 기록을 그린 드라마",보이스
321,,8.0,https://image.tmdb.org/t/p/original/jaFm3oeh2UgvSBTXcEjWauOFHBg.jpg,,,,tvN,b'\x00',2019-10-20 15:00:00,https://image.tmdb.org/t/p/original/vx7KdFWammzyE5D14ys23cSG2Zu.jpg,94615,,"왕수리 지하철경찰대 수사1반 고지석 반장은 경찰대 수석졸업에 빛나는 엘리트다. 그러던 어느날, 지석의 안정적인 경찰공무원 생활을 쫑낼 일생일대의 사건이 터진다. 지난 2년간 수많은 사람이 오가는 지하철역에서 사람을 납치, 살해, 유기했지만 누구의 눈에도 띄지 않은 연쇄살인마, '지하철유령' 놈이 지하철경찰대 30주년 행사를 뒤집어 놓는데...",유령을 잡아라
322,,8.611,https://image.tmdb.org/t/p/original/tbJmFFOs0HSjXadNb8ozt0yENv4.jpg,,,,KBS2,b'\x00',2021-05-02 15:00:00,https://image.tmdb.org/t/p/original/2aPgSwGd9EUos2LQDuDdwMvnHoX.jpg,119466,,"1980년 5월, 역사의 소용돌이 한가운데 운명처럼 서로에게 빠져버린 희태와 명희의 아련한 봄 같은 사랑 이야기를 담은 레트로 휴먼 멜로드라마",오월의 청춘
323,,8.0,https://image.tmdb.org/t/p/original/yd2PlOFFKq8HYVupXR6F6Qm4ABz.jpg,,,,KBS2,b'\x00',2010-08-29 15:00:00,https://image.tmdb.org/t/p/original/2N2TgcH989HqAf9JiUhPvRdlWin.jpg,34510,,"조선 시대의 한 소녀 가장은 대리시험 일을 맡았다가 남자만 입학할 수 있는 성균관에 남장을 하고 다니게 되는데... 정은궐의 베스트셀러 소설 '성균관 유생들의 나날'을 원작으로 한, 성균관을 주 무대로 하는 조선시대 캠퍼스 청춘 사극 드라마.",성균관 스캔들
324,,8.155,https://image.tmdb.org/t/p/original/zopOriQ1i8pgenqNBiJ0lRCgT1o.jpg,,,,OCN,b'\x00',2017-08-04 15:00:00,https://image.tmdb.org/t/p/original/g4FhqMaH6HXwWEmmYnqevFZbaQU.jpg,72690,,"불안과 두려움을 가진 보통 사람들이 종교의 이름을 빌어 사기치는 사람들, 사이비에 어떻게 빠져 들어가는지 그려내며 무엇이 진짜고 가짜인지 생각해보게 한다. 모두가 진짜라고 믿는 헛된 믿음을 알아보고 고군분투하는 미친 꼴통의 나 홀로 구원기.",구해줘
325,,0.0,https://image.tmdb.org/t/p/original/jDU8HwY6LlXGlccbdrSUCJcpwWH.jpg,,,,MBC,b'\x00',2021-03-10 15:00:00,https://image.tmdb.org/t/p/original/ttkrChNTghHiEFihhDZlGvrMwbp.jpg,120573,,"44인의 어둑시니를 만족시킬 최고의 괴담꾼을 찾아라! 결선 진출 상금 444,444원! 시청자 투고 괴담을 읽어주는 신개념 스토리텔링 챌린지 프로그램",심야 괴담회
326,,8.0,https://image.tmdb.org/t/p/original/ppGd2gNZgISpgIdJfsMG4DzXGu3.jpg,,,,Viki,b'\x00',2021-06-28 15:00:00,https://image.tmdb.org/t/p/original/ysqtc1JNuoPzBXBcXMXOq8L2btc.jpg,128002,,"새빛남고의 자발적 아웃사이더인 태경은 아닌 척하고 있지만 사실 외롭다. 태경의 마음을 알아챈 선생님이 학생회 입부를 제안하고, 학생회 모두가 찬성하는 가운데 부회장 신우가 반대한다.",새빛남고학생회
327,,8.2,https://image.tmdb.org/t/p/original/bxjcFJJrNkWZvE4FPqBhYG8vecU.jpg,,,,tvN,b'\x00',2016-01-21 15:00:00,https://image.tmdb.org/t/p/original/mB6FlHFK0A4DPyuGTrlM4QgEkIH.jpg,64840,,"간절함이 보내온 신호 ""우리의 시간은 이어져있다."" 현재의 형사들과 과거의 형사가 낡은 무전기로 교감을 나누며 장기 미제사건을 다시 파헤친다. 본의 아니게 연예인 스토킹 혐의로 경찰조사를 받게 된 해영은, 그날 밤 경찰서 한 구석에서 낡은 무전기 하나를 발견한다. 무전기를 통해 해영에게 말을 건네는 ‘이재한’이라는 이름의 형사. 놀랍게도 그 사람은 15년 동안 미제로 남아있던 김윤정 유괴사건에 대한 단서를 가르쳐주는데...",시그널
328,,9.0,https://image.tmdb.org/t/p/original/60WZ1gH7BWDegRe7KaFBuaKMelR.jpg,,,,JTBC,b'\x00',2017-03-04 15:00:00,https://image.tmdb.org/t/p/original/tdFphDlezP1eWpv1l3HSDHynHNy.jpg,72725,,"질문은 모든 새로운 것의 시작. 기본적인 질문조차 허하지 않는 불통의 시대, 궁금한 것에 대해 묻지 못했고 제대로 배우지 못했다. 아무것도 몰랐기에 우리의 삶이 무너져가는 것도 몰랐다. 이제 우리의 교양을 위한 질문이 아닌 생존을 위한 질문을 던진다. 질문이 사라진 시대, 답답한 침묵을 깨뜨릴 ‘차이나는 클라스’가 왔다!",차이나는 클라스
329,,7.938,https://image.tmdb.org/t/p/original/trOVoa8uRgD3HkZFtbldFQ0B6Xk.jpg,,,,KBS2,b'\x00',2020-03-27 15:00:00,https://image.tmdb.org/t/p/original/yNtwQZx9IcAuY1lUdx0npJqPUVK.jpg,99490,,"바람 잘 날 없는 송가네의 파란만장한 스토리로, 이혼으로 시작해 결국 사랑과 가족애로 뭉치는 송가네 식구들과 사람 사는 냄새 풍기는 시장 사람들의 이야기를 다루는 작품. 용주시장에서 닭집을 운영하는 옥분은 요즘 행시 출신 5급사무관 영훈과 결혼할 막내딸 다희 때문에 어깨 뽕이 하늘을 찌른다. 정작 결혼 당사자인 막내딸 다희는 인턴생활에 쪼들려 결혼 준비는커녕 잡일에 시달려 잠잘 시간도 없이 바쁘기만 하고. 소아병원 내과의인 둘째딸 나희는 같은 병원에서 근무 중인 남편 규진과 점점 파국에 치닫는 결혼생활 때문에 지쳐만 간다. 마침내, 정신없이 결혼식을 치른 막내딸 다희는 상상 초월할 광경을 목격하는데...",한번 다녀왔습니다
330,,8.0,https://image.tmdb.org/t/p/original/1xeIEXVbZoyGrLwd0TFLSmV82Vy.jpg,,,,KBS2,b'\x00',2012-12-02 15:00:00,https://image.tmdb.org/t/p/original/1XSHp0wBIGIZGtoFs5jSWVmVG62.jpg,46596,,학교를 중심으로 일어나는 다양한 문제들을 그린 청소년 드라마,학교 2013
331,,7.6,https://image.tmdb.org/t/p/original/2SuS9qJ9tyzfOlGexoSgwKTfDSJ.jpg,,,,Netflix,b'\x00',2021-05-07 15:00:00,https://image.tmdb.org/t/p/original/zfEOS8RfMvNtoITnk2GwmH4GgDX.jpg,124426,,"부유하고 화려한 재벌가의 두 여인. 그들은 찾고 싶다. 진짜 나의 것을. 세상의 편견에서 벗어나 자유롭게 비상하고 싶다. 강인한 날개를 펼치며, 그들은 진정한 삶을 찾을 수 있을까.",마인
332,,4.333,https://image.tmdb.org/t/p/original/A7ODGhzz20NXVpSM0P4K45niMBs.jpg,,,,Seezn,b'\x00',2022-05-03 15:00:00,https://image.tmdb.org/t/p/original/v4XM5rwPKZplAVYhlBYA0hp1fIP.jpg,197064,,가족은 있지만 살 집은 없는 치킨가게 사장 구필수와 아이템은 있지만 창업할 돈은 없는 청년 사업가 정석이 티격태격 펼쳐나가는 생활밀착형 휴먼 코믹 드라마,구필수는 없다
333,,5.7,https://image.tmdb.org/t/p/original/7oxGstccY4yC6rPMC3if5I6tKDJ.jpg,,,,JTBC,b'\x00',2015-05-30 15:00:00,https://image.tmdb.org/t/p/original/haQOJjawTihes6Zkg26dCYWDrQU.jpg,90631,,"'스페셜 탐사 스포트라이트'는 대안과 검증이 있는 JTBC 특집 편성 대탐사(탐사기획) 프로그램입니다.  시청자 여러분의 호기심이 풀릴 때까지 집요하게 현장을 추적하고 검증하며, 더 나은 세상을 위한 대안을 고민하겠습니다.

이를 통해 우리 사회의 믿음직한 감시자이자 탁월한 분석가의 역할을 해나가겠습니다.",스페셜 탐사 스포트라이트
334,,7.7,https://image.tmdb.org/t/p/original/l0jOSxFkHTMHaFLQAAuxlXEEUZX.jpg,,,,KBS2,b'\x00',2021-09-21 15:00:00,https://image.tmdb.org/t/p/original/yjYtEatDf22pBqK2xztHCOQQJNP.jpg,131026,,‘무지-무식-무학' 3無하지만 생활력 하나는 끝내 주는 '가성비 주의' 남자와 본 투 비 귀티 좔좔이지만 생활 무지렁이인 '가심비' 중시 여자가 미술관을 매개체로 서로의 간극을 좁혀가는 '아트' 로맨스,달리와 감자탕
335,,0.0,https://image.tmdb.org/t/p/original/9s4CThRXiU9wALgD0vWCw2T8Mi9.jpg,,,,TVING,b'\x00',2022-09-08 15:00:00,https://image.tmdb.org/t/p/original/v9AciqYGXXlRySkQSVWzwk7JrT2.jpg,207752,,"쿵 하면 짝! 척하면 착! 환상의 배우들이 선사하는 특급 케미! 식사는 셀프, 팀원은 랜덤, 토크는 오프 더 레코드, 게임과 벌칙은 무한리필, 웃음 데시벨은 측정불가! <구르미 그린 달빛>, <이태원 클라쓰>, <안나라수마나라> 넘사벽 월클 대세들의 연합 예능MT",청춘MT
336,,6.5,https://image.tmdb.org/t/p/original/lERViovEGSPYpYNE2UCPm4Gevw7.jpg,,,,TV Chosun,b'\x00',2020-09-04 15:00:00,https://image.tmdb.org/t/p/original/hGnY0ZVm8GuuQSsR49ENQW8OiOt.jpg,110267,,응보 고등학교에 얽힌 비밀을 공유하는 주인공들이 펼치는 미스터리 호러 드라마,학교기담
337,,5.1,https://image.tmdb.org/t/p/original/9KxL293xuasA6Uv34voOyzPFhVp.jpg,,,,KBS2,b'\x00',2017-09-01 15:00:00,https://image.tmdb.org/t/p/original/ww29AuLSV0bnd0vjxHQDjtJed9b.jpg,72707,,흙수저를 벗어나고 싶은 3無녀에게 가짜 신분 상승이라는 인생 치트키가 생기면서 펼쳐지는 황금빛 인생 체험기를 그린 세대 불문 공감 가족 드라마,황금빛 내 인생
338,,8.3,https://image.tmdb.org/t/p/original/bEsFJEgOrKj4Na2YuESu7iI0CDO.jpg,,,,tvN,b'\x00',2019-06-04 15:00:00,https://image.tmdb.org/t/p/original/s34j381n5B4oARTQ5pctFORZVfS.jpg,89410,,"10대부터 60대까지 검색을 안 해 본 사람은 없다. 포털에 접속하지 않는 사람은 없다. 그리고 여기 성공에 대한 욕망으로 똘똘 뭉쳐 서로를 이기기 위해서 몸을 불사르는 세 여자가 있다. 입바른 소리로 판을 엎는 프로깽판러, 배타미. 분노조절장애의 폭력전과범, 차현. 성공 앞에 가차 없는 청순한 냉미녀, 송가경. 잘 나가고 싶은 이 세 여자에겐 욕망의 계기 같은 거 없다. 이들은 말한다. 성공하고 싶은데 이유가 왜 필요해. 가치관 선명하고 뚜렷한 세 여자들. 틀린 사람은 없다, 아주 많이 다를 뿐. 트렌드를 이끄는 포털사이트, 그 안에서 당당하게 일하는 여자들과 그녀들의 마음을 흔드는 남자들의 리얼 로맨스.",검색어를 입력하세요 WWW
339,,7.5,https://image.tmdb.org/t/p/original/nxVGtYrpHi1BlxsXDXcsuigL84n.jpg,,,,KBS2,b'\x00',2021-02-14 15:00:00,https://image.tmdb.org/t/p/original/cfyp8X11Kdv57Hc3iySJcGhwfVh.jpg,116605,,태왕을 꿈꾸며 온달의 마음을 이용한 평강과 바보스럽게 희생만 했던 온달의 애절한 사랑 이야기를 그린 드라마,달이 뜨는 강
340,,7.55,https://image.tmdb.org/t/p/original/byuyNEvHhD3XBbRySbRZq3dTIhF.jpg,,,,KBS2,b'\x00',2019-09-29 15:00:00,https://image.tmdb.org/t/p/original/uIl8lgicYJwRugGTAlswVx1y1Rf.jpg,93541,,미스터리한 과부촌에 여장을 하고 잠입한 전녹두와 기생이 되기 싫은 반전 있는 처자 동동주의 발칙하고 유쾌한 조선판 로맨틱 코미디. 외딴 섬에 살던 녹두는 어느 날 정체불명의 무사들에게 습격을 받고 뒤를 쫓아 육지로 나가게된다. 좌충우돌하는 가운데 의문의 '곱상한' 사내를 만나 같이 감옥에 갇히게 되는데...,조선로코 - 녹두전
341,,8.071,https://image.tmdb.org/t/p/original/rJ4jCFMzjq6uFZ1vYbn8A0YXzeg.jpg,,,,Netflix,b'\x00',2017-04-20 15:00:00,https://image.tmdb.org/t/p/original/ikTDNxxb8Q0XsjavQE6PDRO50KV.jpg,70595,,"임무를 위해 보디가드로 위장한 비밀 요원 김설우. 국제적인 범죄에 맞서는 일도 벅찬데, 철없는 한류 스타 비위까지 맞춰야 한다니! 초특급 한류스타와 그의 경호원이 된 미스터리의 고스트 요원. 범죄와 악당들에 맞서는 진한 남자들의 이야기와 그 속에서 피어나는 묘한 삼각관계가 펼쳐진다.",맨투맨
342,,8.0,https://image.tmdb.org/t/p/original/9byUBHvka2bikvidy5bpmXWfaRB.jpg,,,,KBS2,b'\x00',2020-09-18 15:00:00,https://image.tmdb.org/t/p/original/gxcj7b3Sd4rzsJM1r9wRTtjU3YA.jpg,109629,,"다양한 사연을 안고 삼광빌라에 모여들었으나, 이곳 터줏대감 순정의 ‘집밥’ 냄새에 눌러 앉게 된 사람들이 서로에게 정들어 가는 과정을 그린 왁자지껄 신개념 가족 드라마",오! 삼광빌라!
343,,7.5,https://image.tmdb.org/t/p/original/lIkewlQHK4GT02Hnpy3QM9uw3W.jpg,,,,KBS2,b'\x00',2009-10-13 15:00:00,https://image.tmdb.org/t/p/original/qYogQkaGz7ejphzCf8EeylUuAKP.jpg,31505,,"707 부대 최정예 대원이었던 ‘김현준(이병헌)’과 ‘진사우(정준호)’는 변치 않는 신뢰와 우정을 약속한 둘도 없는 친구이다. ‘현준’은 어린 시절 사고로 부모를 잃고 그 충격으로 부모에 대한 기억이 없을 뿐만 아니라 그로 인해 언제나 마음 한구석에 외로움을 가진 채 살고 있었다. 그런데 그 빈자리를 친구 ‘사우’가 채워주었다. 두 사람은 요원 선발을 위해 707 부대를 찾은 국가안전국(NSS)의 눈에 띄어 최고 요원으로 활동하게 되고 그곳에서 만난 요원 ‘최승희(김태희)’에게 동시에 호감을 갖게 된다. 하지만 ‘현준’과 ‘승희’는 어느새 특별한 관계로 발전하고, ‘사우’는 자신의 감정을 애써 감추며 현준을 위해 두 사람을 축하해 준다. NSS 동료들의 눈을 피해 몰래 사귀게 된 ‘현준’과 ‘승희’는 일본으로 여행을 다녀오고, 한국으로 돌아온 두 사람은 곧 사우와 함께 임무 수행을 위해 헝가리로 떠나게 된다. 환상적인 팀워크로 성공적인 임무를 완료하고 자축하던 중 ‘현준’에게 누군가 은밀히 만나자는 메시지가 수신된다.",아이리스
344,,7.875,https://image.tmdb.org/t/p/original/g55OusfekHfbSRzQBu1f8Ae45mn.jpg,,,,tvN,b'\x00',2021-12-17 15:00:00,https://image.tmdb.org/t/p/original/sqprACh9qcqSw9EdFsv2bHtr64V.jpg,137520,,"죽일 수도, 죽을 수도 없는 불가살(不可殺)이 된 남자가 600년 동안 환생을 반복하는 한 여자를 쫓는 슬프지만 아름다운 이야기",불가살
345,,8.0,https://image.tmdb.org/t/p/original/mN5EK6CH9TmnIB5OBXHTtNBsfDL.jpg,,,,SBS,b'\x00',2005-12-13 15:00:00,https://image.tmdb.org/t/p/original/6W1lDGbM1bW2lFH7KdmRoOKbsmW.jpg,6074,,"재벌 2세 공찬은 위독하신 할아버지를 위해 여동생을 찾던 중 관광가이드 유린을 만난다. 공찬은 동생과 닮은 유린에게 동생인 척 연기를 해달라고 부탁하고, 돈이 급했던 유린은 이를 승낙하게 된다.",마이걸
346,,7.9,https://image.tmdb.org/t/p/original/iPrDdmnMJmcAOBpyN4t2CKypbVV.jpg,,,,SBS,b'\x00',2012-03-20 15:00:00,https://image.tmdb.org/t/p/original/zqa9p6L4Aki9VJquCexwwaarLTQ.jpg,43152,,왕세자 이각이 사랑하는 세자빈을 잃고 300년의 시간을 뛰어넘어 신하들과 함께 21세기의 서울로 날아와 전생에서 못다한 여인과 사랑을 이룬다는 내용의 드라마,옥탑방 왕세자
347,,5.9,https://image.tmdb.org/t/p/original/g8ZxwWAUbqWJUM2Xgeid1UitWbn.jpg,,,,SBS,b'\x00',2014-04-04 15:00:00,https://image.tmdb.org/t/p/original/342Qs3tsCEQehSKf5Qo8lZMaopD.jpg,63787,,아픈 가족사 때문에 첫 사랑을 떠나보낸 남녀 주인공이 12년 후 재회하면서 벌어지는 이야기,엔젤 아이즈
348,,8.1,https://image.tmdb.org/t/p/original/qjIhW0zAoUGPxKXwFNdfgt3kafw.jpg,,,,SBS,b'\x00',2011-07-22 15:00:00,https://image.tmdb.org/t/p/original/oRffoX48mo1LtsqyuTsJJuqZETA.jpg,40028,,시한부 판정을 받은 여자와 그녀를 사랑하게 된 남자가 행복한 죽음과 행복한 삶에 대한 해답을 찾아가는 여정이다.,여인의 향기
349,,8.2,https://image.tmdb.org/t/p/original/j2nlZWt9oLamSjD8EyWM8vmJ8a9.jpg,,,,tvN,b'\x00',2014-04-10 15:00:00,https://image.tmdb.org/t/p/original/ePCVDKHi6rN69qNVOInpnwU0lyI.jpg,60748,,화성연쇄살인사건을 모티프로 한 일탄 연쇄살인사건을 다룬 범죄수사 드라마,갑동이
350,,7.4,https://image.tmdb.org/t/p/original/h31iY3429ivyMCRr9gyt2msBECn.jpg,,,,Netflix,b'\x00',2020-03-27 15:00:00,https://image.tmdb.org/t/p/original/odeAVdSnvzC3r4NzjK7MyKKeJ3J.jpg,97766,,"동명의 웹툰이 원작이며 바이오 생명공학 기술로 특별한 능력을 얻은 인간 병기들이 모인 특수조직 '루갈'이 대한민국 최대 테러집단 '아르고스'에 맞서 싸우는 액션 히어로 드라마. 황득구(박성웅)을 필두로 한 국내 최대의 범죄 조직 아르고스! 이들을 쫓던 형사 강기범(최진혁)은 임무 수행 중 아르고스의 습격을 받아 동료들과 사랑하는 아내, 자신의 두 눈마저 잃게 된다. 아르고스의 범행이라고 주장하지만 증거가 불충분한 상황. 기범은 아내를 죽이고 두 눈을 자해한 살인마로 낙인 찍혀 교도소에 수감된다. 그러던 중, 새로운 눈을 주겠다는 은밀한 제안에 목숨을 건 교도소 탈출을 감행하는데...",루갈
351,,7.217,https://image.tmdb.org/t/p/original/5T5DZyn5aatu8qaXwA6wb0K32WY.jpg,,,,Netflix,b'\x00',2022-08-11 15:00:00,https://image.tmdb.org/t/p/original/ffMQvNZ8vccV7CrmkYuQ8P89Y4x.jpg,132171,,돈이 절실히 필요한 대학 강사가 우연히 마약 조직의 거금을 손에 넣는다. 파탄 직전에 이른 가족을 구할 유일한 방법은 이제 마약 운반책이 되는 것뿐이다.,모범가족
352,,8.2,https://image.tmdb.org/t/p/original/nGk7HMAU6rMZ6pe6g1NFxElWuuL.jpg,,,,MBC,b'\x00',2009-05-24 15:00:00,https://image.tmdb.org/t/p/original/mN5StVu9JzTMNs5gJM5Xg2qTPX8.jpg,21771,,덕만공주가 온갖 시련과 시험을 거쳐 우리나라 최초의 여왕이자 신라 제27대 왕인 선덕여왕 자리에 오르기까지의 과정을 그린 드라마,선덕여왕
353,,7.3,https://image.tmdb.org/t/p/original/qDborK2jcv5gjiqvSMK7vvnhAEb.jpg,,,,MBC,b'\x00',2012-08-16 15:00:00,https://image.tmdb.org/t/p/original/i9BeaHgUZzw3Vu7E3Bv0McoyVQl.jpg,82301,,"1,000명의 남자간을 먹어야 사람이 될 수 있는 구미호가 999명의 남자의 간을 먹은 후 자신을 진심으로 사랑하는 남자 1명의 간을 얻으려는 과정을 그린 드라마.",천번째 남자
354,,6.846,https://image.tmdb.org/t/p/original/mlgOySyYFcv87nL8oIcyJzNk07H.jpg,,,,KBS2,b'\x00',2018-04-24 15:00:00,https://image.tmdb.org/t/p/original/isNK0MsPa3kFQbJA3SQzcxFUO2K.jpg,77548,,"대한민국 최고 로펌의 전설적인 변호사 최강석(장동건)과 괴물 같은 기억력을 탑재한 가짜 신입 변호사 고연우(박형식)의 브로맨스를 그린 드라마

‘슈츠’는 저마다 다른 욕망과 가치가 충돌하는 대한민국 최고 로펌을 배경으로 법의 저울을 움직이기 위해 고군분투하는 변호사들의 활약을 그린다.",슈츠
355,,8.423,https://image.tmdb.org/t/p/original/1PlnGCYFNYxhafR0orBRDUYLntL.jpg,,,,SBS,b'\x00',2018-11-26 15:00:00,https://image.tmdb.org/t/p/original/7lFCWjziQTW46EFEKyGDzBWGhUw.jpg,83755,,조선 최초의 소프라노 윤심덕과 그의 애인이자 천재극작가인 김우진의 비극적인 사랑과 함께 알려지지 않은 김우진의 작품세계를 재조명한 드라마,사의찬미
356,,7.429,https://image.tmdb.org/t/p/original/1CciqQoKW453lO7LQk1HeJDdauD.jpg,,,,Disney+,b'\x00',2022-05-24 15:00:00,https://image.tmdb.org/t/p/original/aHIIq2CH4Xr0oqKyVUlUe6xhPbs.jpg,135895,,제우기획 기획1팀 에이스 AE인 홍예술에게는 비밀이 한 가지 있다. 그것은 바로 타인의 신체에 입술이 닿으면 미래가 보인느 능력을 가지고 있다는 것. 어느 날 예술은 끔찍하게 여기던 상사 민후와 사고로 입술이 닿게 되고 그와 함께하는 30금 미래를 보게 된다. 게다가 전남자친구 필요까지 돌아와 예술에게 다시 한 번 기회를 달라고 한다.,키스 식스 센스
357,,7.231,https://image.tmdb.org/t/p/original/9bp9cVuqmZUAVfTpCxiPIpC5ACS.jpg,,,,SBS,b'\x00',2017-05-28 15:00:00,https://image.tmdb.org/t/p/original/eT8IV1nERJq3IvpOQwNOgTvVjCh.jpg,71347,,"까칠한 도성 남자의 대표주자 견우와 조선의 문제적 그녀가 펼치는 예측 불허 로맨스 드라마. 새로운 배경에서 새로운 시각으로 펼쳐지는 견우와 그녀의 러브스토리! 누구도 상상하지 못했던 사극판 엽기적인 그녀가 펼쳐진다. 배경을 조선시대로 옮겨 새로운 스토리와 갈등을 입히고 지하철 구토 씬 등 원작을 대표하는 장면들을 재구성해 원작을 본 사람에게도, 못 본 사람에게도 흥미진진한 드라마를 만들고자 한다. 조선의 꽃청춘 견우와 그녀의 달콤한 로맨스는 물론, 한양 청춘들의 쫄깃한 연애담까지! 눈과 마음이 모두 화사해지는 업그레이드된 청춘사극!",엽기적인 그녀
358,,7.0,https://image.tmdb.org/t/p/original/so6Wr7Ie4HCTuwStmjQEum2xPdw.jpg,,,,KBS1,b'\x00',2006-09-15 15:00:00,https://image.tmdb.org/t/p/original/65UTcWuCoDtbXAM66rryVuSEoyj.jpg,28680,,"2006년 9월 16일부터 2007년 12월 23일까지 방영된 KBS의 대하드라마. 134부작. 원작은 유현종이 1987년부터 1990년까지 매일경제에서 연재한 소설인 대조영. 다만, 같은 작가의 작품을 원작으로 한 드라마인 연개소문처럼 원작과의 차이가 크다. 고구려 후기부터 발해 건국까지의 과정을 다뤘다. 전통사극의 간판배우 최수종이 극중 대조영 역을 맡았다. 작가는 장영철.",대조영
359,,0.0,https://image.tmdb.org/t/p/original/fgFXqapvv6wnJ3LeQsricJMgHSg.jpg,,,,tvN,b'\x00',2022-04-28 15:00:00,https://image.tmdb.org/t/p/original/vls10R8QVuoO8QcyJZNr5MzhPir.jpg,200880,,오늘(29일) 오후 8시 20분 첫 방송되는 ‘벌거벗은 한국사’(연출 김형오 전민호 김기준)는 현재 인기리에 방송 중인 '벌거벗은 세계사' 제작진이 한국사 강사 최태성과 손을 잡고 만든 한국사 스토리텔링쇼다.,벌거벗은 한국사
